Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
51.65,-2.043916,-4.388792,534.937315,1.782022,41.533484,-0.824549,-7.764178,0.333127
51.66,-2.061545,-4.403399,535.075194,1.796019,41.559199,-0.826284,-7.766983,0.335657
51.67,-2.06243,-4.39263,535.271349,1.811377,41.579323,-0.828563,-7.767896,0.338403
51.68,-2.046621,-4.358998,535.486363,1.828284,41.591287,-0.83118,-7.767011,0.341425
51.69,-2.017801,-4.3099,535.675018,1.846841,41.594027,-0.834008,-7.764787,0.344769
51.7,-1.982404,-4.255142,535.796707,1.866694,41.588428,-0.836835,-7.761979,0.348396
51.71,-1.947628,-4.204004,535.825533,1.886869,41.577135,-0.839224,-7.759454,0.352143
51.72,-1.919462,-4.162916,535.757405,1.906019,41.563721,-0.840539,-7.757937,0.355762
51.73,-1.901757,-4.134485,535.611273,1.922866,41.55154,-0.840156,-7.757779,0.359004
51.74,-1.896403,-4.117846,535.423247,1.936515,41.542797,-0.837734,-7.758871,0.361679
51.75,-1.903678,-4.109881,535.235938,1.946568,41.538172,-0.833363,-7.760722,0.363684
51.76,-1.921877,-4.106767,535.087893,1.953167,41.537003,-0.827544,-7.762651,0.365018
51.77,-1.946409,-4.105464,535.006743,1.957054,41.537786,-0.821027,-7.763974,0.3658
51.78,-1.969616,-4.104672,535.00578,1.959538,41.538742,-0.814604,-7.764167,0.366265
51.79,-1.982415,-4.104864,535.081936,1.962264,41.538352,-0.808896,-7.762989,0.366722
51.8,-1.977581,-4.107395,535.215204,1.966835,41.535835,-0.804199,-7.760586,0.367485
51.81,-1.953177,-4.113259,535.371995,1.974491,41.531555,-0.800407,-7.757513,0.368807
51.82,-1.914253,-4.122278,535.513466,1.985929,41.527201,-0.797032,-7.754651,0.370846
51.83,-1.871912,-4.133156,535.606041,2.001213,41.525488,-0.793323,-7.752991,0.373635
51.84,-1.840051,-4.144256,535.629807,2.019773,41.529225,-0.788501,-7.753345,0.377084
51.85,-1.830924,-4.154509,535.582412,2.040527,41.540002,-0.782051,-7.756043,0.380992
51.86,-1.85102,-4.16387,535.478789,2.062132,41.557099,-0.773976,-7.760737,0.385101
51.87,-1.898622,-4.173075,535.347717,2.083274,41.577229,-0.764899,-7.766397,0.389144
51.88,-1.963891,-4.182859,535.22543,2.102902,41.595288,-0.755999,-7.771546,0.3929
51.89,-2.031517,-4.193087,535.146223,2.120364,41.605797,-0.748763,-7.774659,0.396221
51.9,-2.085205,-4.202397,535.131749,2.135462,41.60439,-0.7446,-7.774607,0.399053
51.91,-2.112491,-4.208592,535.182982,2.148498,41.588823,-0.744369,-7.770954,0.401451
51.92,-2.108102,-4.209426,535.278713,2.16027,41.559306,-0.747986,-7.76405,0.403579
51.93,-2.074635,-4.203269,535.381754,2.171869,41.518351,-0.754292,-7.754906,0.405667
51.94,-2.020682,-4.189552,535.451099,2.184244,41.470339,-0.761306,-7.744935,0.407926
51.95,-1.957623,-4.169255,535.456928,2.197823,41.420934,-0.76684,-7.735624,0.410458
51.96,-1.89647,-4.145415,535.394331,2.21251,41.37629,-0.76925,-7.72819,0.413249
51.97,-1.845718,-4.123071,535.290159,2.227943,41.342028,-0.768012,-7.723293,0.416212
51.98,-1.81051,-4.10802,535.197833,2.243602,41.322079,-0.763864,-7.720898,0.41921
51.99,-1.792833,-4.104493,535.179483,2.258566,41.317733,-0.758474,-7.720351,0.42202
52,-1.792053,-4.11289,535.281688,2.271285,41.327275,-0.753782,-7.720659,0.424316
52.01,-1.805139,-4.129001,535.515337,2.279839,41.346433,-0.751326,-7.720868,0.425728
52.02,-1.826538,-4.145302,535.848241,2.282698,41.36942,-0.751821,-7.720361,0.425997
52.03,-1.848382,-4.153611,536.212868,2.279556,41.390098,-0.755129,-7.718968,0.425121
52.04,-1.86179,-4.147914,536.525227,2.271684,41.402909,-0.760548,-7.716862,0.423407
52.05,-1.859393,-4.126474,536.707779,2.261645,41.403497,-0.767201,-7.714346,0.421392
52.06,-1.838355,-4.092666,536.709475,2.252563,41.389068,-0.774332,-7.711634,0.419699
52.07,-1.80245,-4.054103,536.518074,2.247232,41.358628,-0.781392,-7.708711,0.418855
52.08,-1.761848,-4.02002,536.162016,2.247356,41.313226,-0.787935,-7.705362,0.419156
52.09,-1.730217,-3.997869,535.701541,2.25311,41.256295,-0.793442,-7.701358,0.42059
52.1,-1.720282,-3.990758,535.21236,2.263177,41.193891,-0.797235,-7.696738,0.422856
52.11,-1.739751,-3.997061,534.768117,2.275264,41.134403,-0.798567,-7.692007,0.425467
52.12,-1.789033,-4.012202,534.42718,2.286925,41.087295,-0.796859,-7.6881,0.427921
52.13,-1.861197,-4.031331,534.225677,2.296346,41.06093,-0.792016,-7.686064,0.429846
52.14,-1.943934,-4.051327,534.175997,2.302811,41.060211,-0.784662,-7.686645,0.431096
52.15,-2.02299,-4.071207,534.269339,2.306654,41.08501,-0.776203,-7.689943,0.43174
52.16,-2.086186,-4.091168,534.480691,2.308805,41.13002,-0.768582,-7.695324,0.431972
52.17,-2.126738,-4.111136,534.774089,2.310183,41.186063,-0.763722,-7.701582,0.431992
52.18,-2.144615,-4.129807,535.106576,2.311269,41.242452,-0.762838,-7.707334,0.431927
52.19,-2.145448,-4.144752,535.431298,2.312094,41.28972,-0.765946,-7.711488,0.431819
52.2,-2.137678,-4.153538,535.7017,2.31254,41.321903,-0.771847,-7.713603,0.431684
52.21,-2.129445,-4.15516,535.87829,2.312582,41.337663,-0.778629,-7.714002,0.43155
52.22,-2.126581,-4.150916,535.937534,2.312253,41.339902,-0.784392,-7.713567,0.431441
52.23,-2.13211,-4.144174,535.880154,2.311442,41.334107,-0.787855,-7.713312,0.431336
52.24,-2.146585,-4.139091,535.734521,2.309841,41.326133,-0.788606,-7.71392,0.431154
52.25,-2.168356,-4.138769,535.551344,2.307185,41.320312,-0.786994,-7.715472,0.430806
52.26,-2.193594,-4.143653,535.389279,2.303592,41.318471,-0.783853,-7.717463,0.430265
52.27,-2.216634,-4.151053,535.296121,2.29966,41.319926,-0.78023,-7.719078,0.429605
52.28,-2.231102,-4.156319,535.293681,2.296145,41.322138,-0.77723,-7.719527,0.428951
52.29,-2.231556,-4.155156,535.373257,2.293449,41.321638,-0.775948,-7.718286,0.428383
52.3,-2.214869,-4.145813,535.503043,2.291352,41.314961,-0.777423,-7.715168,0.427888
52.31,-2.180846,-4.129952,535.642588,2.289314,41.299453,-0.782481,-7.710263,0.427396
52.32,-2.132023,-4.11187,535.756493,2.287145,41.273836,-0.791452,-7.703842,0.4269
52.33,-2.072868,-4.096575,535.821426,2.285535,41.238432,-0.803849,-7.696301,0.426548
52.34,-2.008733,-4.087708,535.825623,2.285966,41.195006,-0.81824,-7.688137,0.426625
52.35,-1.944971,-4.086196,535.765081,2.290053,41.146241,-0.832459,-7.679904,0.427436
52.36,-1.886566,-4.090169,535.641776,2.298694,41.095025,-0.844168,-7.67211,0.429148
52.37,-1.838142,-4.096096,535.465802,2.311511,41.043762,-0.851579,-7.665058,0.431682
52.38,-1.803783,-4.100561,535.258588,2.326839,40.993911,-0.854056,-7.658712,0.434713
52.39,-1.786213,-4.1017,535.052882,2.342276,40.945834,-0.852329,-7.65267,0.437765
52.4,-1.785577,-4.099432,534.887575,2.355468,40.898929,-0.848213,-7.646266,0.440367
52.41,-1.798618,-4.094436,534.798235,2.364823,40.851924,-0.843913,-7.638754,0.44219
52.42,-1.818935,-4.086732,534.805764,2.369934,40.803201,-0.84121,-7.629537,0.443139
52.43,-1.838232,-4.075022,534.907253,2.371721,40.751115,-0.840873,-7.618352,0.443389
52.44,-1.847893,-4.057423,535.07452,2.372268,40.694321,-0.842525,-7.605356,0.443353
52.45,-1.840155,-4.033196,535.263486,2.37427,40.632066,-0.845002,-7.59104,0.44357
52.46,-1.808762,-4.004264,535.431113,2.380126,40.564374,-0.84699,-7.576021,0.444525
52.47,-1.749533,-3.975358,535.550915,2.39096,40.492085,-0.847594,-7.560828,0.446449
52.48,-1.661328,-3.952618,535.618895,2.406024,40.416757,-0.846583,-7.545805,0.449205
52.49,-1.547315,-3.941394,535.648404,2.422799,40.340416,-0.844286,-7.531137,0.452311
52.5,-1.415694,-3.944288,535.659169,2.437804,40.26522,-0.841275,-7.516948,0.455104
52.51,-1.278977,-3.960216,535.667561,2.44777,40.193201,-0.838036,-7.503385,0.456957
52.52,-1.15169,-3.984907,535.682002,2.450599,40.126246,-0.834752,-7.490684,0.457473
52.53,-1.047299,-4.012653,535.703015,2.44573,40.066263,-0.831321,-7.479193,0.456546
52.54,-0.975456,-4.038398,535.725365,2.433912,40.015342,-0.827629,-7.469376,0.454321
52.55,-0.940271,-4.059076,535.740634,2.416709,39.975633,-0.823851,-7.461751,0.451097
52.56,-0.939877,-4.073698,535.740339,2.396101,39.948823,-0.820523,-7.456751,0.44725
52.57,-0.967307,-4.082593,535.719881,2.374225,39.935361,-0.818232,-7.454523,0.443184
52.58,-1.012427,-4.086536,535.682023,2.353022,39.93386,-0.817158,-7.45477,0.439257
52.59,-1.064344,-4.086306,535.63731,2.333695,39.941123,-0.816818,-7.456748,0.435686
52.6,-1.113721,-4.082682,535.600032,2.316283,39.952949,-0.816194,-7.459475,0.432465
52.61,-1.154559,-4.076572,535.581533,2.299822,39.965474,-0.814178,-7.462071,0.429407
52.62,-1.185075,-4.069045,535.585014,2.283036,39.97649,-0.810056,-7.464079,0.42627
52.63,-1.207354,-4.061429,535.605126,2.265082,39.986138,-0.803817,-7.4656,0.422902
52.64,-1.225859,-4.055651,535.632213,2.245918,39.99662,-0.796149,-7.46718,0.419302
52.65,-1.245443,-4.054496,535.657917,2.226224,40.011018,-0.788181,-7.469509,0.415606
52.66,-1.269751,-4.061195,535.678408,2.207027,40.031808,-0.781075,-7.473105,0.412006
52.67,-1.300561,-4.078238,535.693846,2.18915,40.059787,-0.775674,-7.478112,0.408657
52.68,-1.337947,-4.106076,535.70529,2.172774,40.093842,-0.772326,-7.48431,0.405591
52.69,-1.380712,-4.142472,535.711457,2.157401,40.131494,-0.770911,-7.491252,0.402717
52.7,-1.426757,-4.182703,535.707477,2.142267,40.169894,-0.770987,-7.498476,0.399895
52.71,-1.473521,-4.220414,535.686611,2.1268,40.206824,-0.77194,-7.505662,0.397023
52.72,-1.518639,-4.249097,535.643854,2.110722,40.241318,-0.773086,-7.5127,0.394053
52.73,-1.560651,-4.264096,535.579121,2.093812,40.273646,-0.773754,-7.519645,0.390944
52.74,-1.599406,-4.264639,535.498351,2.075717,40.304734,-0.773394,-7.526584,0.387623
52.75,-1.635987,-4.254924,535.412517,2.05608,40.335427,-0.771735,-7.533523,0.384018
52.76,-1.672224,-4.243483,535.335473,2.034943,40.366044,-0.768934,-7.540327,0.380125
52.77,-1.709878,-4.240746,535.281547,2.013057,40.396393,-0.765584,-7.546756,0.376074
52.78,-1.749622,-4.255429,535.263213,1.991772,40.426079,-0.762512,-7.552561,0.372111
52.79,-1.790198,-4.290893,535.288537,1.972504,40.454789,-0.760449,-7.557567,0.368494
52.8,-1.828368,-4.342925,535.358398,1.956086,40.482356,-0.759797,-7.56173,0.365379
52.81,-1.860016,-4.400162,535.464675,1.942355,40.508525,-0.760644,-7.565116,0.362742
52.82,-1.881985,-4.447577,535.590865,1.93012,40.532545,-0.76296,-7.567819,0.360372
52.83,-1.893617,-4.472012,535.715031,1.917505,40.552872,-0.766794,-7.569859,0.357934
52.84,-1.897101,-4.467449,535.813577,1.902582,40.567247,-0.772286,-7.57115,0.355083
52.85,-1.896498,-4.437509,535.864933,1.884186,40.57321,-0.779491,-7.571537,0.351616
52.86,-1.896185,-4.393937,535.853431,1.862626,40.568798,-0.788115,-7.570876,0.3476
52.87,-1.899696,-4.351766,535.773211,1.839929,40.553142,-0.797332,-7.569087,0.343416
52.88,-1.909351,-4.323398,535.630674,1.819393,40.526689,-0.805824,-7.566163,0.339673
52.89,-1.926204,-4.314255,535.444073,1.804432,40.49109,-0.812085,-7.562151,0.336997
52.9,-1.949683,-4.321762,535.240278,1.797163,40.448881,-0.814896,-7.557144,0.335768
52.91,-1.976953,-4.337742,535.049856,1.797396,40.403203,-0.813782,-7.551297,0.335931
52.92,-2.0028,-4.352728,534.901934,1.802594,40.357642,-0.809269,-7.544868,0.336995
52.93,-2.020655,-4.360018,534.820219,1.808851,40.31614,-0.802807,-7.53826,0.338217
52.94,-2.024664,-4.357721,534.820602,1.812403,40.282816,-0.79637,-7.532024,0.338881
52.95,-2.011941,-4.348265,534.909396,1.810973,40.261505,-0.79184,-7.52679,0.338557
52.96,-1.983908,-4.336176,535.081238,1.804385,40.254878,-0.790431,-7.523134,0.337217
52.97,-1.946033,-4.325614,535.317223,1.794316,40.263298,-0.792322,-7.52139,0.335188
52.98,-1.906117,-4.318895,535.58502,1.783529,40.283865,-0.796667,-7.52147,0.333006
52.99,-1.871819,-4.316401,535.842581,1.774999,40.310241,-0.80195,-7.522777,0.331254
53,-1.84826,-4.317398,536.045721,1.771138,40.333653,-0.806522,-7.524293,0.330408
53.01,-1.836395,-4.320937,536.158187,1.77311,40.344969,-0.809049,-7.524826,0.330707
53.02,-1.832734,-4.326164,536.161359,1.780287,40.337311,-0.808735,-7.523353,0.332043
53.03,-1.830526,-4.331939,536.060259,1.790078,40.308336,-0.805371,-7.519367,0.333932
53.04,-1.822052,-4.33624,535.883292,1.798442,40.261289,-0.799381,-7.51307,0.335603
53.05,-1.801283,-4.336136,535.675196,1.801143,40.204273,-0.791878,-7.505345,0.336238
53.06,-1.766031,-4.328825,535.485162,1.795298,40.147828,-0.784606,-7.497468,0.335266
53.07,-1.718805,-4.31342,535.354031,1.780495,40.101655,-0.779591,-7.49068,0.332583
53.08,-1.665993,-4.292359,535.304961,1.758929,40.071694,-0.778571,-7.485769,0.328584
53.09,-1.615668,-4.27127,535.340473,1.734529,40.05864,-0.782418,-7.482834,0.324005
53.1,-1.574814,-4.257009,535.446052,1.711497,40.058293,-0.790813,-7.481294,0.319639
53.11,-1.546896,-4.25478,535.59762,1.692913,40.063355,-0.802274,-7.480122,0.316079
53.12,-1.530525,-4.265853,535.76876,1.679997,40.065752,-0.814547,-7.47818,0.313567
53.13,-1.519778,-4.287072,535.9346,1.672249,40.058632,-0.825198,-7.474537,0.312025
53.14,-1.506254,-4.312436,536.072164,1.668213,40.037637,-0.832231,-7.468703,0.311192
53.15,-1.482267,-4.336007,536.159745,1.666321,40.001457,-0.834526,-7.460735,0.310788
53.16,-1.443982,-4.354694,536.178401,1.665435,39.951781,-0.832037,-7.451211,0.310612
53.17,-1.39325,-4.369446,536.116745,1.664922,39.892764,-0.825754,-7.441059,0.310552
53.18,-1.337305,-4.384207,535.976901,1.664366,39.830037,-0.817444,-7.431297,0.310529
53.19,-1.286213,-4.403232,535.777603,1.663183,39.769475,-0.80921,-7.422758,0.310424
53.2,-1.24897,-4.428292,535.551778,1.660464,39.716039,-0.802919,-7.41591,0.310047
53.21,-1.229916,-4.457299,535.339381,1.655153,39.673063,-0.79967,-7.410825,0.309178
53.22,-1.227148,-4.484936,535.178183,1.646442,39.642122,-0.799523,-7.407275,0.307644
53.23,-1.233681,-4.50476,535.094646,1.634136,39.623404,-0.801626,-7.404934,0.305392
53.24,-1.240796,-4.511651,535.096625,1.618954,39.616294,-0.804677,-7.403578,0.302554
53.25,-1.242037,-4.503655,535.170638,1.602716,39.619887,-0.807501,-7.403225,0.299478
53.26,-1.236225,-4.482617,535.286224,1.588278,39.633189,-0.809466,-7.404112,0.296716
53.27,-1.228251,-4.453493,535.406788,1.578932,39.655053,-0.810615,-7.406528,0.294903
53.28,-1.227188,-4.422706,535.502539,1.577261,39.684008,-0.811476,-7.410611,0.294538
53.29,-1.24235,-4.396238,535.560061,1.583848,39.718227,-0.81268,-7.416204,0.295737
53.3,-1.279038,-4.37818,535.584853,1.596519,39.755705,-0.814603,-7.422858,0.298089
53.31,-1.335886,-4.370025,535.595993,1.610606,39.794505,-0.817198,-7.429948,0.300713
53.32,-1.404906,-4.370688,535.615024,1.620273,39.832854,-0.820059,-7.436844,0.302507
53.33,-1.473967,-4.37712,535.654126,1.620441,39.869003,-0.822575,-7.44305,0.302516
53.34,-1.530575,-4.385422,535.710014,1.608613,39.901116,-0.824062,-7.448268,0.300277
53.35,-1.565678,-4.392142,535.767406,1.585875,39.927536,-0.823846,-7.452401,0.296001
53.36,-1.576391,-4.39525,535.809554,1.556677,39.947484,-0.821371,-7.455538,0.290528
53.37,-1.566745,-4.394422,535.828218,1.527376,39.961832,-0.816353,-7.457956,0.28505
53.38,-1.546143,-4.390624,535.826225,1.504037,39.973358,-0.808949,-7.460135,0.280695
53.39,-1.526273,-4.385227,535.812185,1.490341,39.986103,-0.79985,-7.462709,0.278146
53.4,-1.517902,-4.379114,535.793061,1.486513,40.003989,-0.790225,-7.466313,0.277442
53.41,-1.528537,-4.372314,535.770645,1.489713,40.029401,-0.781508,-7.471369,0.27805
53.42,-1.561098,-4.364527,535.74309,1.495561,40.062409,-0.775058,-7.477914,0.279156
53.43,-1.613454,-4.356205,535.708181,1.500038,40.100888,-0.771787,-7.485584,0.28001
53.44,-1.678931,-4.34923,535.664739,1.500924,40.141204,-0.771881,-7.493718,0.280198
53.45,-1.747912,-4.346319,535.61156,1.49829,40.179056,-0.774715,-7.501529,0.279735
53.46,-1.810269,-4.349247,535.546097,1.493878,40.210293,-0.779035,-7.508279,0.278945
53.47,-1.857819,-4.35709,535.46534,1.489749,40.231709,-0.783328,-7.513411,0.278216
53.48,-1.885861,-4.365822,535.369084,1.487052,40.241776,-0.786311,-7.516642,0.277762
53.49,-1.893339,-4.369687,535.263088,1.485634,40.241124,-0.787379,-7.518008,0.277552
53.5,-1.882035,-4.363743,535.159191,1.484547,40.232586,-0.786824,-7.517873,0.277403
53.51,-1.855716,-4.34647,535.071906,1.482886,40.220718,-0.78567,-7.516881,0.277138
53.52,-1.819904,-4.321316,535.013856,1.480274,40.210814,-0.785135,-7.515845,0.27668
53.53,-1.781965,-4.296178,534.992973,1.476826,40.207654,-0.785975,-7.515548,0.276046
53.54,-1.750576,-4.280564,535.012044,1.472847,40.214398,-0.788072,-7.516541,0.275292
53.55,-1.734064,-4.281498,535.06889,1.468684,40.232025,-0.790492,-7.519036,0.274485
53.56,-1.738244,-4.30037,535.155523,1.464841,40.259498,-0.791943,-7.522953,0.273722
53.57,-1.764912,-4.33259,535.257007,1.462141,40.294446,-0.791353,-7.528056,0.273166
53.58,-1.811613,-4.370106,535.352734,1.461642,40.334011,-0.788281,-7.5341,0.273024
53.59,-1.872465,-4.405067,535.422149,1.464252,40.375522,-0.783029,-7.540876,0.273476
53.6,-1.939462,-4.432543,535.453632,1.470331,40.41685,-0.776515,-7.548151,0.274595
53.61,-2.003911,-4.451219,535.451866,1.479509,40.456445,-0.769978,-7.555571,0.27631
53.62,-2.057909,-4.462319,535.438492,1.490749,40.493126,-0.764596,-7.56261,0.278417
53.63,-2.0958,-4.467868,535.444119,1.502515,40.525715,-0.761143,-7.568617,0.280611
53.64,-2.115145,-4.469352,535.494385,1.512951,40.552664,-0.759826,-7.572939,0.282533
53.65,-2.116638,-4.467226,535.59585,1.520086,40.571902,-0.760418,-7.575096,0.283812
53.66,-2.102978,-4.461153,535.728004,1.522179,40.581114,-0.762613,-7.574947,0.284133
53.67,-2.07748,-4.450651,535.845927,1.51828,40.578445,-0.766322,-7.572782,0.283343
53.68,-2.043345,-4.43576,535.894007,1.508858,40.563306,-0.771677,-7.569278,0.281559
53.69,-2.003755,-4.417405,535.826023,1.496097,40.536828,-0.778726,-7.565297,0.279213
53.7,-1.962239,-4.397324,535.62368,1.483405,40.501714,-0.787099,-7.561599,0.276949
53.71,-1.922803,-4.377736,535.306334,1.474187,40.461633,-0.795893,-7.558594,0.275391
53.72,-1.889805,-4.361022,534.928349,1.470443,40.42051,-0.803867,-7.556248,0.274886
53.73,-1.867768,-4.34939,534.565393,1.472039,40.382015,-0.809826,-7.554177,0.275371
53.74,-1.86095,-4.344265,534.294854,1.4771,40.34926,-0.813012,-7.551871,0.276458
53.75,-1.872319,-4.34542,534.176615,1.483229,40.324589,-0.813331,-7.548924,0.277666
53.76,-1.901988,-4.350511,534.23906,1.488768,40.309287,-0.811324,-7.545178,0.278671
53.77,-1.945887,-4.355748,534.47303,1.493438,40.303217,-0.807907,-7.540739,0.279422
53.78,-1.995618,-4.357636,534.834728,1.498204,40.304532,-0.804011,-7.535885,0.280125
53.79,-2.039998,-4.354692,535.256583,1.504614,40.309743,-0.800339,-7.53092,0.281101
53.8,-2.067995,-4.348092,535.662929,1.514002,40.31429,-0.797281,-7.526056,0.282641
53.81,-2.071953,-4.341056,535.986225,1.526899,40.313521,-0.794941,-7.521373,0.284877
53.82,-2.049672,-4.337552,536.179996,1.542913,40.303705,-0.793211,-7.516824,0.28776
53.83,-2.004367,-4.340916,536.225895,1.561059,40.282674,-0.791862,-7.512258,0.29112
53.84,-1.942696,-4.352743,536.133732,1.580207,40.249994,-0.790645,-7.507454,0.294741
53.85,-1.872103,-4.372322,535.935129,1.59924,40.206874,-0.789346,-7.50219,0.298402
53.86,-1.798919,-4.396821,535.673497,1.616861,40.156052,-0.787782,-7.496367,0.301837
53.87,-1.727917,-4.422208,535.394372,1.631417,40.101586,-0.785741,-7.490102,0.304713
53.88,-1.662923,-4.444505,535.139082,1.641153,40.048344,-0.782985,-7.483726,0.306678
53.89,-1.607349,-4.460732,534.941783,1.644881,40.001167,-0.779402,-7.477667,0.307488
53.9,-1.563778,-4.469105,534.827453,1.642551,39.9639,-0.775252,-7.472298,0.307118
53.91,-1.53284,-4.468632,534.809245,1.635237,39.938604,-0.771344,-7.467822,0.305761
53.92,-1.512457,-4.45868,534.886172,1.624597,39.925172,-0.768923,-7.464237,0.303728
53.93,-1.498287,-4.439074,535.042928,1.612333,39.921415,-0.769219,-7.461348,0.301347
53.94,-1.48538,-4.410823,535.252172,1.600159,39.92363,-0.772864,-7.458845,0.298954
53.95,-1.470336,-4.377114,535.47845,1.590149,39.927469,-0.779531,-7.45641,0.296958
53.96,-1.452987,-4.343848,535.68339,1.584912,39.928798,-0.788077,-7.453806,0.295867
53.97,-1.43662,-4.318926,535.832056,1.58705,39.924276,-0.797106,-7.450894,0.296184
53.98,-1.426264,-4.30992,535.899507,1.597987,39.911674,-0.805616,-7.447604,0.298188
53.99,-1.425675,-4.320703,535.875964,1.616905,39.890072,-0.813306,-7.4439,0.301731
54,-1.434562,-4.348613,535.769192,1.640544,39.859995,-0.820406,-7.43977,0.306204
54.01,-1.44761,-4.38406,535.603245,1.664116,39.8234,-0.827196,-7.435242,0.310699
54.02,-1.455951,-4.413511,535.413581,1.682804,39.783405,-0.833574,-7.430406,0.3143
54.03,-1.450621,-4.424776,535.23978,1.693107,39.743759,-0.838906,-7.425412,0.316327
54.04,-1.42654,-4.411955,535.117914,1.693494,39.708133,-0.842221,-7.420445,0.316471
54.05,-1.385141,-4.377508,535.074126,1.684429,39.679427,-0.842648,-7.415688,0.314803
54.06,-1.334244,-4.330673,535.119808,1.668052,39.659286,-0.839917,-7.411291,0.311716
54.07,-1.285171,-4.283468,535.248498,1.647714,39.647954,-0.834669,-7.407392,0.307841
54.08,-1.248424,-4.246498,535.435544,1.62738,39.644432,-0.828383,-7.404146,0.303936
54.09,-1.229837,-4.226328,535.642099,1.610905,39.646797,-0.822922,-7.401733,0.300743
54.1,-1.228777,-4.224957,535.823714,1.601281,39.652524,-0.819887,-7.400293,0.298845
54.11,-1.239083,-4.240735,535.941567,1.600057,39.658816,-0.820089,-7.399839,0.298551
54.12,-1.2522,-4.269592,535.973042,1.606998,39.663068,-0.823337,-7.400198,0.299828
54.13,-1.261058,-4.305837,535.918374,1.620022,39.663488,-0.828536,-7.401032,0.302289
54.14,-1.262927,-4.342716,535.801155,1.635514,39.659683,-0.833993,-7.401941,0.305247
54.15,-1.26005,-4.373282,535.662277,1.649177,39.652861,-0.837812,-7.402586,0.307876
54.16,-1.257906,-4.391706,535.548941,1.657322,39.645481,-0.838365,-7.402775,0.309462
54.17,-1.262074,-4.394549,535.501751,1.658122,39.640484,-0.834789,-7.402494,0.309639
54.18,-1.27528,-4.381574,535.543008,1.652224,39.64047,-0.827397,-7.401921,0.308514
54.19,-1.295948,-4.355988,535.668916,1.642393,39.647107,-0.817803,-7.40142,0.306606
54.2,-1.318745,-4.324042,535.848479,1.632383,39.660831,-0.808617,-7.401501,0.304635
54.21,-1.336704,-4.293699,536.031266,1.625545,39.680769,-0.802694,-7.402697,0.303256
54.22,-1.343896,-4.272464,536.163201,1.623821,39.704837,-0.80213,-7.405364,0.302859
54.23,-1.337466,-4.265169,536.205107,1.627496,39.730052,-0.807393,-7.409488,0.303521
54.24,-1.318277,-4.272709,536.14611,1.6357,39.753154,-0.816999,-7.414612,0.305085
54.25,-1.290134,-4.29218,536.005967,1.647245,39.771465,-0.827977,-7.419967,0.307318
54.26,-1.258183,-4.318096,535.825719,1.661256,39.783728,-0.836911,-7.424751,0.310037
54.27,-1.227362,-4.343955,535.651505,1.677337,39.790563,-0.841129,-7.428442,0.31314
54.28,-1.201614,-4.363663,535.518935,1.695293,39.794388,-0.839542,-7.430995,0.31657
54.29,-1.184005,-4.372775,535.444222,1.714695,39.798855,-0.832874,-7.432867,0.320238
54.3,-1.177165,-4.36964,535.424198,1.734529,39.807965,-0.823272,-7.434846,0.323954
54.31,-1.183364,-4.356211,535.442542,1.753158,39.825009,-0.813503,-7.437774,0.327422
54.32,-1.203999,-4.337865,535.47731,1.768588,39.851636,-0.806035,-7.442264,0.330283
54.33,-1.238776,-4.321728,535.506627,1.778937,39.887444,-0.802345,-7.448543,0.332197
54.34,-1.285172,-4.313969,535.512598,1.782951,39.930348,-0.80264,-7.456472,0.332943
54.35,-1.338756,-4.31739,535.484888,1.780504,39.977592,-0.805999,-7.465681,0.332503
54.36,-1.394667,-4.3306,535.424073,1.772974,40.026817,-0.81078,-7.475722,0.331134
54.37,-1.449628,-4.348964,535.342552,1.763284,40.07662,-0.815095,-7.486164,0.329375
54.38,-1.503162,-4.366525,535.260407,1.755386,40.126503,-0.817207,-7.496632,0.32795
54.39,-1.557078,-4.377912,535.196691,1.753204,40.176482,-0.81583,-7.506863,0.327581
54.4,-1.613578,-4.379814,535.1611,1.759449,40.22679,-0.810325,-7.516763,0.32877
54.41,-1.673193,-4.371931,535.152123,1.774829,40.27782,-0.800856,-7.526424,0.331649
54.42,-1.733584,-4.357299,535.162995,1.797985,40.330156,-0.788498,-7.536051,0.33597
54.43,-1.789492,-4.341686,535.190254,1.826044,40.38438,-0.775208,-7.545799,0.341195
54.44,-1.833718,-4.331909,535.23793,1.855438,40.440551,-0.76348,-7.555621,0.346657
54.45,-1.858875,-4.333457,535.314626,1.882632,40.497585,-0.755676,-7.565193,0.351687
54.46,-1.859452,-4.348257,535.426171,1.904657,40.552948,-0.75325,-7.573957,0.355727
54.47,-1.83346,-4.373612,535.568729,1.919551,40.602907,-0.756281,-7.581269,0.358414
54.48,-1.783197,-4.402883,535.725752,1.926793,40.643363,-0.763544,-7.586599,0.35966
54.49,-1.715147,-4.427629,535.869253,1.927612,40.670973,-0.773054,-7.589719,0.359717
54.5,-1.639233,-4.440185,535.964302,1.924837,40.684176,-0.782758,-7.590837,0.359135
54.51,-1.567431,-4.435737,535.976132,1.922044,40.683794,-0.791087,-7.590598,0.358606
54.52,-1.511752,-4.413335,535.879634,1.92222,40.672975,-0.797216,-7.589946,0.358704
54.53,-1.481904,-4.375778,535.669472,1.926573,40.656503,-0.801072,-7.589849,0.359657
54.54,-1.483259,-4.328588,535.366767,1.934148,40.639726,-0.803142,-7.591007,0.361275
